timestamp,prompt_type,prompt_length,input_tokens,output_tokens,prompt_eval_time,output_eval_time,total_time,avg_token_latency,throughput,model_name,gpu_name,gpu_mem_used_MB,gpu_mem_total_MB,gpu_util_percent,batch_size,time_to_first_token_user_est
2025-11-04T04:47:23.767622,simple,long,10,503,726.0590994358063,6.955105781555176,733.0142052173615,0.0138272480746623,72.32097049249022,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,726.1790994358063
2025-11-04T04:47:29.598712,simple,long,7,425,733.0367085933685,5.806087493896484,738.842796087265,0.0136613823385799,73.19903471085674,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,733.1567085933685
2025-11-04T04:47:33.907278,simple,long,9,319,738.8650295734406,4.284063816070557,743.1490933895111,0.0134296671350174,74.46200936674987,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,738.9850295734406
2025-11-04T04:47:38.547352,simple,long,9,342,743.1692633628845,4.6160736083984375,747.785336971283,0.013497291252627,74.08893986823968,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,743.2892633628845
2025-11-04T04:47:42.837418,simple,long,10,318,747.8074336051941,4.2655675411224365,752.0730011463165,0.0134137344060453,74.55045475995952,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,747.9274336051941
2025-11-04T04:47:50.143530,simple,long,9,532,752.0944983959198,7.282114744186401,759.3766131401062,0.0136881856093729,73.05570135718014,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,752.2144983959198
2025-11-04T04:47:56.505126,simple,long,9,464,759.3972232341766,6.338095426559448,765.7353186607361,0.0136596884193091,73.20811202299558,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,759.5172232341766
2025-11-04T04:48:01.846708,simple,long,8,393,765.7567095756531,5.317581415176392,771.0742909908295,0.0135307415144437,73.90577958588032,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,765.8767095756531
2025-11-04T04:48:06.866786,simple,long,9,370,771.0935831069946,4.996073961257935,776.0896570682526,0.0135029025979944,74.05815103402506,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,771.2135831069946
2025-11-04T04:48:12.964882,simple,long,8,446,776.110250711441,6.074096202850342,782.1843469142914,0.0136190497821756,73.42656176415336,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,776.230250711441
2025-11-04T04:48:19.768487,simple,long,9,495,782.2048826217651,6.77960467338562,788.9844872951508,0.0136961710573446,73.0131067882466,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,782.3248826217651
2025-11-04T04:48:25.894079,simple,long,9,448,789.0035881996155,6.10257363319397,795.1061618328094,0.0136218161455222,73.41165005583478,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,94,128,789.1235881996155
2025-11-04T04:48:30.565725,simple,long,9,335,0.1095046997070312,4.509140729904175,4.618645429611206,0.0134601215818035,74.29353397163082,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,1,0.2295046997070312
2025-11-04T04:48:38.096269,simple,long,9,535,0.1630027294158935,7.325115442276001,7.4881181716918945,0.0136918045650018,73.03639160583238,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,8,0.2830027294158935
2025-11-04T04:48:44.405866,simple,long,8,461,7.515116214752197,6.286097288131714,13.801213502883911,0.0136357858744722,73.33644054004348,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,8,7.635116214752197
2025-11-04T04:48:51.055468,simple,long,8,484,13.824711799621582,6.625602960586548,20.45031476020813,0.0136892623152614,73.04995528394184,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,8,13.944711799621581
2025-11-04T04:48:56.399548,simple,long,10,393,20.474815845489506,5.320579290390015,25.79539513587952,0.0135383696956488,73.86413744643056,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,8,20.594815845489507
2025-11-04T04:49:02.957552,simple,long,6,478,25.81889176368713,6.534472465515137,32.35336422920227,0.0136704444885253,73.1505110049182,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,8,25.93889176368713
2025-11-04T04:49:08.462133,simple,long,10,404,32.37889361381531,5.48008394241333,37.85897755622864,0.0135645642138943,73.721498474362,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,8,32.498893613815305
2025-11-04T04:49:13.666213,simple,long,7,383,37.87998342514038,5.18007755279541,43.06006097793579,0.0135250066652621,73.9371169826049,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,8,37.99998342514038
2025-11-04T04:49:19.384920,simple,long,11,419,43.08656024932861,5.692707061767578,48.77926731109619,0.0135864130352448,73.60294416236852,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,95,8,43.20656024932861
2025-11-04T04:49:24.269494,simple,long,9,323,0.5030076503753662,4.331567525863648,4.834575176239014,0.0134104257766676,74.56884789891365,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,0.6230076503753662
2025-11-04T04:49:32.102169,simple,long,9,571,4.859721660614014,7.808675765991211,12.668397426605225,0.013675439169862,73.12379424010044,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,4.979721660614014
2025-11-04T04:49:37.077690,simple,long,10,367,12.698696613311768,4.951574087142944,17.650270700454712,0.0134920274854031,74.11784485926147,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,12.818696613311767
2025-11-04T04:49:41.548763,simple,long,9,331,17.665771484375,4.447572946548462,22.113344430923465,0.0134367762735603,74.42261295722479,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,17.785771484375
2025-11-04T04:49:47.062018,simple,long,10,405,22.15184044837952,5.487255573272705,27.63909602165222,0.0135487791932659,73.80738779011348,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,22.27184044837952
2025-11-04T04:49:53.211356,simple,long,11,449,27.654098987579346,6.12333869934082,33.777437686920166,0.0136377253882869,73.32601086533643,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,27.774098987579347
2025-11-04T04:49:58.912943,simple,long,9,418,33.793936252593994,5.677586793899536,39.47152304649353,0.0135827435260754,73.62282870763568,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,33.91393625259399
2025-11-04T04:50:06.320559,simple,long,7,540,39.49402713775635,7.383610725402832,46.87763786315918,0.0136733531951904,73.13494983452543,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,39.614027137756345
2025-11-04T04:50:10.664127,simple,long,12,321,46.92564010620117,4.311567544937134,51.23720765113831,0.0134316745948197,74.4508804870597,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,47.04564010620117
2025-11-04T04:50:15.713703,simple,long,10,372,51.246707916259766,5.023575067520142,56.27028298377991,0.0135042340524734,74.05084924582118,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,51.36670791625976
2025-11-04T04:50:20.221276,simple,long,10,333,56.31617975234985,4.483570098876953,60.79974985122681,0.0134641744711019,74.27117066451353,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,56.43617975234985
2025-11-04T04:50:24.173834,simple,long,10,294,60.79785084724426,3.9295616149902335,64.7274124622345,0.0133658558333001,74.81750607458808,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,60.91785084724426
2025-11-04T04:50:29.676525,simple,long,10,404,64.75693130493164,5.479173421859741,70.23610472679138,0.0135623104501478,73.73374939880517,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,64.87693130493165
2025-11-04T04:50:34.399491,simple,long,8,349,70.27999782562256,4.699073314666748,74.9790711402893,0.0134643934517671,74.26996274152633,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,70.39999782562256
2025-11-04T04:50:42.848123,simple,long,10,617,74.98057150840759,8.425130844116211,83.4057023525238,0.0136549932643698,73.23328401847779,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,75.1005715084076
2025-11-04T04:50:49.739228,simple,long,10,501,83.42770195007324,6.866729974746704,90.29443192481996,0.0137060478537858,72.96049238028769,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,83.54770195007325
2025-11-04T04:50:55.180811,simple,long,10,400,90.33730816841124,5.418082475662232,95.75539064407349,0.0135452061891555,73.82685697325225,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,90.45730816841125
2025-11-04T04:50:56.706834,simple,long,9,115,95.779390335083,1.5025238990783691,97.28191423416138,0.0130654252093771,76.537884069957,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,95.899390335083
2025-11-04T04:51:02.092002,simple,long,9,396,97.30991172790527,5.361168146133423,102.6710798740387,0.0135383033993268,73.86449915502142,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,97.42991172790528
2025-11-04T04:51:08.026509,simple,long,12,434,102.6924979686737,5.9080915451049805,108.60058951377869,0.013613114159228,73.45857739113423,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,102.81249796867371
2025-11-04T04:51:14.762237,simple,long,7,490,108.6275885105133,6.71222734451294,115.33981585502625,0.0136984231520672,73.00110303930057,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,108.74758851051331
2025-11-04T04:51:19.762190,simple,long,11,367,115.34519338607788,4.976075649261475,120.32126903533936,0.0135587892350448,73.752898040139,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,115.46519338607789
2025-11-04T04:51:26.511793,simple,long,9,491,120.34026980400084,6.726104021072388,127.06637382507324,0.0136987861936301,72.999168383619,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,120.46026980400084
2025-11-04T04:51:33.326899,simple,long,11,496,127.11387181282043,6.791107177734375,133.9049789905548,0.0136917483422064,73.03669151713694,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,127.23387181282044
2025-11-04T04:51:39.071986,simple,long,10,421,133.91197800636292,5.7205870151519775,139.6325650215149,0.01358809267257,73.59384603099431,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,134.03197800636292
2025-11-04T04:51:46.189596,simple,long,10,518,139.6730649471283,7.09360933303833,146.76667428016663,0.013694226511657,73.02347446559065,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,139.7930649471283
2025-11-04T04:51:53.992234,simple,long,7,569,146.7806794643402,7.778635501861572,154.55931496620178,0.0136707126570502,73.14907606402534,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,146.90067946434021
2025-11-04T04:52:00.003310,simple,long,10,440,154.58879613876343,5.986593723297119,160.57538986206055,0.0136058948256752,73.49755475934816,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,154.70879613876343
2025-11-04T04:52:07.881930,simple,long,11,574,160.5908908843994,7.854120254516602,168.44501113891602,0.0136831363319104,73.08265997963485,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,160.71089088439942
2025-11-04T04:52:12.803006,simple,long,9,363,168.483008146286,4.896075248718262,173.37908339500427,0.0134878106025296,74.14101735773554,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,168.60300814628602
2025-11-04T04:52:18.627595,simple,long,8,427,173.39709067344666,5.80058479309082,179.19767546653748,0.0135845077121564,73.61326749478903,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,173.51709067344666
2025-11-04T04:52:22.667160,simple,long,9,300,179.21330571174622,4.015063047409058,183.22836875915527,0.0133835434913635,74.71862744312114,llama3,NVIDIA GeForce RTX 3060 Ti,6661,8192,92,32,179.33330571174622
2025-11-04T04:52:27.194879,simple,long,9,266,0.8965127468109131,3.571705818176269,4.468218564987183,0.0134274654818656,74.47421863422697,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,1.0165127468109132
2025-11-04T04:52:34.377490,simple,long,7,523,4.49722146987915,7.161109924316406,11.658331394195557,0.0136923707921919,73.03337129682801,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,4.6172214698791505
2025-11-04T04:52:41.796608,simple,long,10,541,11.65083074569702,7.39461874961853,19.04544949531555,0.0136684265242486,73.16131072043557,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,11.770830745697019
2025-11-04T04:52:48.442207,simple,long,12,483,19.09034252166748,6.623101234436035,25.71344375610352,0.0137124249160166,72.92656157642561,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,19.21034252166748
2025-11-04T04:52:56.062223,simple,long,9,555,25.72404718399048,7.598016738891602,33.32206392288208,0.0136901202502551,73.04537737580233,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,25.84404718399048
2025-11-04T04:53:03.973848,simple,long,8,577,33.3585479259491,7.88962459564209,41.24817252159119,0.0136735261622913,73.13402469348307,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,33.478547925949094
2025-11-04T04:53:10.973238,simple,long,10,509,41.26308965682984,6.974392414093018,48.23748207092285,0.0137021461966464,72.98126772612818,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,41.38308965682984
2025-11-04T04:53:18.292564,simple,long,8,533,48.26329445838928,7.297110557556152,55.56040501594544,0.0136906389447582,73.04260992017983,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,48.38329445838928
2025-11-04T04:53:24.310657,simple,long,11,440,55.59140729904175,5.995090007781982,61.58649730682373,0.0136252045631408,73.39339349848858,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,55.711407299041745
2025-11-04T04:53:30.530632,simple,long,9,454,61.60899806022644,6.1969733238220215,67.80597138404846,0.0136497209775815,73.26157081470099,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,61.72899806022644
2025-11-04T04:53:37.275738,simple,long,10,491,67.79747080802917,6.722105503082275,74.51957631111145,0.0136906425724689,73.04259056553971,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,67.91747080802918
2025-11-04T04:53:42.353816,simple,long,9,374,74.57496094703674,5.055577993392944,79.63053894042969,0.0135175882176281,73.97769364626058,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,74.69496094703675
2025-11-04T04:53:49.844929,simple,long,7,546,79.66163468360901,7.468612194061279,87.13024687767029,0.0136787769122001,73.10595138868716,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,79.78163468360901
2025-11-04T04:53:56.552533,simple,long,7,488,87.13027119636536,6.6851019859313965,93.81537318229675,0.0136989794793676,72.99813840192444,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,87.25027119636536
2025-11-04T04:54:03.189635,simple,long,8,483,93.86187171936037,6.611602306365967,100.47347402572632,0.0136886176115237,73.0533957759293,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,93.98187171936037
2025-11-04T04:54:09.950739,simple,long,10,492,100.49047470092772,6.738604068756104,107.22907876968384,0.0136963497332441,73.01215429486119,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,100.61047470092772
2025-11-04T04:54:16.810347,simple,long,7,499,107.24308013916016,6.836108207702637,114.0791883468628,0.0136996156466986,72.99474859654035,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,107.36308013916016
2025-11-04T04:54:21.303913,simple,long,10,332,114.10668516159058,4.471069097518921,118.5777542591095,0.0134670755949365,74.2551709129776,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,114.22668516159058
2025-11-04T04:54:29.799374,simple,long,9,620,118.57875394821168,8.472959518432617,127.05171346664427,0.0136660637394074,73.17395989573801,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,118.69875394821169
2025-11-04T04:54:35.561962,simple,long,8,422,127.10571432113647,5.739086151123047,132.84480047225952,0.0135997302159313,73.53087040127832,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,127.22571432113648
2025-11-04T04:54:40.300535,simple,long,10,350,132.87080335617063,4.714571952819824,137.58537530899048,0.0134702055794852,74.23791671917577,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,132.99080335617063
2025-11-04T04:54:46.676634,simple,long,9,465,137.61037683486938,6.3525989055633545,143.96297574043274,0.0136615030227168,73.19838807905398,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,137.7303768348694
2025-11-04T04:54:51.483214,simple,long,9,355,143.94197273254397,4.783581972122192,148.72555470466614,0.0134748787947104,74.2121703085413,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,144.06197273254398
2025-11-04T04:54:58.408822,simple,long,7,504,148.75105476379397,6.902108192443848,155.6531629562378,0.0136946591119917,73.02116772839913,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,148.87105476379398
2025-11-04T04:55:02.686889,simple,long,11,317,155.71216082572937,4.254068374633789,159.96622920036316,0.0134197740524725,74.5169028994013,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,155.83216082572937
2025-11-04T04:55:08.733481,simple,long,8,442,159.94972729682922,6.023094415664673,165.9728217124939,0.0136269104426802,73.38420577476927,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,160.06972729682923
2025-11-04T04:55:12.549539,simple,long,9,284,166.03931665420532,3.79155945777893,169.83087611198425,0.0133505614710525,74.9032167799276,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,166.15931665420533
2025-11-04T04:55:18.995639,simple,long,9,470,169.85337948799133,6.422100305557251,176.27547979354858,0.0136640432033133,73.18478031140276,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,169.97337948799134
2025-11-04T04:55:25.600739,simple,long,7,481,176.3039791584015,6.581100225448608,182.8850793838501,0.0136821210508287,73.08808307462178,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,176.4239791584015
2025-11-04T04:55:30.891321,simple,long,9,389,182.865984916687,5.266581058502197,188.1325659751892,0.0135387687879233,73.86196009876484,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,182.98598491668702
2025-11-04T04:55:37.124917,simple,long,10,455,188.18316340446472,6.208093166351318,194.39125657081604,0.0136441608051677,73.29142585458605,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,188.30316340446473
2025-11-04T04:55:44.158526,simple,long,9,512,194.37825989723208,7.009607315063477,201.38786721229556,0.0136906392872333,73.04260809299893,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,194.4982598972321
2025-11-04T04:55:50.505123,simple,long,8,463,201.44386672973636,6.322597503662109,207.76646423339844,0.0136557181504581,73.22939657819843,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,201.56386672973636
2025-11-04T04:55:58.887753,simple,long,10,612,207.8109631538391,8.358629703521729,216.16959285736084,0.0136578916724211,73.21774282477749,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,207.93096315383912
2025-11-04T04:56:05.393854,simple,long,10,474,216.14559412002563,6.482100248336792,222.62769436836243,0.0136753169796134,73.12444760810683,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,216.26559412002564
2025-11-04T04:56:11.506949,simple,long,10,447,222.65769577026367,6.089594125747681,228.74728989601132,0.0136232530777353,73.40390685645528,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,222.77769577026368
2025-11-04T04:56:19.971077,simple,long,6,618,228.7562892436981,8.440128564834595,237.19641780853271,0.0136571659625155,73.22163344464543,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,228.8762892436981
2025-11-04T04:56:27.646979,simple,long,10,560,237.2481119632721,7.651902198791504,244.9000141620636,0.0136641110692705,73.18441682232205,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,237.3681119632721
2025-11-04T04:56:33.775072,simple,long,8,448,244.90650057792664,6.104594707489014,251.01109528541565,0.0136263274720736,73.38734534667816,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,245.02650057792664
2025-11-04T04:56:40.548177,simple,long,7,493,251.03191113471985,6.749105453491211,257.78101658821106,0.0136898690740186,73.04671758313962,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,251.15191113471985
2025-11-04T04:56:45.813258,simple,long,11,387,257.8360176086426,5.239081382751465,263.07509899139404,0.0135376779916058,73.86791151481503,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,257.9560176086426
2025-11-04T04:56:54.475392,simple,long,9,632,263.10939168930054,8.63613486289978,271.7455265522003,0.0136647703526895,73.18088589781372,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,263.22939168930054
2025-11-04T04:57:00.935990,simple,long,8,471,271.74223232269287,6.436598300933838,278.1788306236267,0.0136658138024073,73.17529818998743,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,271.8622323226929
2025-11-04T04:57:07.293300,simple,long,7,464,278.2448308467865,6.333809852600098,284.5786406993866,0.0136504522685346,73.2576459979333,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,278.3648308467865
2025-11-04T04:57:13.493396,simple,long,10,453,284.577641248703,6.17659592628479,290.7542371749878,0.0136348695944476,73.34136883914286,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,284.697641248703
2025-11-04T04:57:22.596615,simple,long,8,665,290.7807376384735,9.079218864440918,299.85995650291443,0.0136529606984073,73.24418652407378,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,290.9007376384735
2025-11-04T04:57:29.406222,simple,long,13,495,299.8399567604065,6.783605575561523,306.623562335968,0.013704253688003,72.97004439398374,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,299.9599567604065
2025-11-04T04:57:34.903805,simple,long,9,404,306.6490614414215,5.473583221435547,312.12264466285706,0.013548473320385,73.80905407957671,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,306.7690614414215
2025-11-04T04:57:40.684395,simple,long,7,424,312.1461453437805,5.7565906047821045,317.9027359485626,0.01357686463392,73.65470798770639,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,312.2661453437805
2025-11-04T04:57:47.626305,simple,long,11,505,317.9310913085937,6.91635799407959,324.84744930267334,0.013695758404118,73.01530667329259,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,318.0510913085937
2025-11-04T04:57:54.268909,simple,long,9,484,324.8476469516754,6.618601799011231,331.46624875068665,0.0136747971053951,73.12722757732698,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,324.9676469516754
2025-11-04T04:57:59.388490,simple,long,10,377,331.508748292923,5.09358024597168,336.60232853889465,0.0135108229336118,74.01473654963128,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,331.628748292923
2025-11-04T04:58:06.709100,simple,long,10,533,336.63832807540894,7.297111988067627,343.93544006347656,0.0136906416286447,73.04259560105032,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,336.75832807540894
2025-11-04T04:58:13.467204,simple,long,8,492,343.9554414749145,6.734103441238403,350.6895449161529,0.0136872021163382,73.06095076993962,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,344.0754414749145
2025-11-04T04:58:19.385296,simple,long,8,433,350.71554589271545,5.894090414047241,356.6096363067627,0.0136122180462984,73.46341328053633,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,350.83554589271546
2025-11-04T04:58:23.575860,simple,long,10,311,356.6376357078552,4.167063474655151,360.8046991825104,0.0133989179249361,74.63289241730043,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,356.75763570785523
2025-11-04T04:58:30.349466,simple,long,8,493,360.7646780014038,6.749104976654053,367.51378297805786,0.0136898681068033,73.04672274402975,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,360.8846780014038
2025-11-04T04:58:35.242847,simple,long,12,361,367.5348052978516,4.867380857467651,372.4021861553192,0.0134830494666693,74.16719804166243,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,367.6548052978516
2025-11-04T04:58:43.462685,simple,long,8,600,372.4901871681213,8.19583797454834,380.6860251426697,0.0136597299575805,73.20788940231155,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,372.6101871681213
2025-11-04T04:58:49.622778,simple,long,7,450,380.6415238380432,6.1360931396484375,386.7776169776917,0.013635762532552,73.3365660785557,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,380.7615238380432
2025-11-04T04:58:56.269381,simple,long,7,484,386.82438015937805,6.623101711273193,393.4474818706513,0.0136840944447793,73.07754298506133,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,386.94438015937806
2025-11-04T04:59:04.490508,simple,long,7,600,393.48322081565857,8.197627067565918,401.6808478832245,0.0136627117792765,73.19191212953716,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,393.6032208156586
2025-11-04T04:59:10.200597,simple,long,12,418,401.72134804725647,5.684589385986328,407.4059374332428,0.0135994961387232,73.53213602911325,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,401.8413480472565
2025-11-04T04:59:17.939715,simple,long,10,564,407.4184355735779,7.713119268417358,415.1315548419952,0.0136757433837187,73.12216761763185,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,407.5384355735779
2025-11-04T04:59:21.881276,simple,long,9,293,415.1745545864105,3.917561054229736,419.09211564064026,0.0133705155434461,74.79143169540446,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,415.2945545864105
2025-11-04T04:59:29.478392,simple,long,9,554,419.1151144504547,7.573117733001709,426.6882321834564,0.0136698876046962,73.15349101015686,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,419.2351144504547
2025-11-04T04:59:36.053493,simple,long,9,479,426.7042326927185,6.551100730895996,433.2553334236145,0.0136766194799498,73.11748356134451,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,426.8242326927185
2025-11-04T04:59:41.435575,simple,long,8,396,433.2758331298828,5.358082294464111,438.6339154243469,0.0135305108446063,73.9070395408337,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,433.3958331298828
2025-11-04T04:59:46.668157,simple,long,9,385,438.6314949989319,5.209080934524536,443.8405759334564,0.0135300803494143,73.90939108822683,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,438.7514949989319
2025-11-04T04:59:53.308986,simple,long,7,484,443.90499806404114,6.616827487945557,450.5218255519867,0.0136711311734412,73.14683674037813,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,444.02499806404114
2025-11-04T04:59:59.944083,simple,long,9,483,450.5033221244812,6.611100673675537,457.1144227981568,0.0136875790345249,73.05893887280182,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,450.6233221244812
2025-11-04T05:00:06.071178,simple,long,8,448,457.1544213294983,6.10309624671936,463.2575175762177,0.01362298269357,73.40536375136088,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,457.2744213294983
2025-11-04T05:00:10.969253,simple,long,11,361,463.3013617992401,4.873575925827026,468.1749377250672,0.0135002103208504,74.07292006818172,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,463.4213617992401
2025-11-04T05:00:17.275351,simple,long,10,460,468.2030935287476,6.280097484588623,474.4831910133362,0.0136523858360622,73.24727062419673,llama3,NVIDIA GeForce RTX 3060 Ti,6656,8192,94,128,468.3230935287476
