batch_size,prompt_type,prompt_length,total_output_tokens,batch_time,avg_token_latency,avg_throughput,gpu_name,gpu_mem_used_MB,gpu_mem_total_MB,gpu_util_percent
32,simple,short,2598.0,35.265700340271,0.0135741725713129,73.66931536684281,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
32,simple,long,13906.0,190.21983098983765,0.0136789753336572,73.10489094453521,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,94.0
32,simple,long,14654.0,200.761016368866,0.0137000830059277,72.99225848247171,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
32,simple,long,14002.0,191.728887796402,0.0136929644191116,73.0302051033061,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,94.0
32,simple,long,15008.0,205.9780614376068,0.0137245510019727,72.86212859395272,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
32,simple,long,14334.0,196.48825645446777,0.0137078454342449,72.95092469468585,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,94.0
32,simple,long,14362.0,196.95532870292664,0.01371364216007,72.9200885022137,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,95.0
32,simple,long,14358.0,196.76083302497864,0.0137039164942874,72.9718398690519,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,92.0
32,simple,long,14118.0,193.4057574272156,0.0136992320036276,72.99679279358077,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,75.0
32,simple,long,14075.0,192.9437975883484,0.0137082627060993,72.94870410931505,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,95.0
32,simple,long,14084.0,192.83573842048645,0.0136918303337465,73.0362541475027,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
32,simple,long,13396.0,183.2482397556305,0.013679325153451,73.1030214416474,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
32,simple,long,14351.0,196.6736619472504,0.0137045266495192,72.96859100457013,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
32,simple,long,14146.0,193.8718500137329,0.0137050650370233,72.96572451853102,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
32,simple,long,14319.0,196.1181695461273,0.0136963593509412,73.01210302512102,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
32,simple,long,14074.0,192.8746554851532,0.0137043239651238,72.96967019642125,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
32,simple,long,14153.0,193.768070936203,0.0136909539275208,73.04092945560568,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
32,simple,long,13834.0,189.34507012367249,0.0136869358192621,73.06237226543155,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,95.0
32,simple,long,14646.0,200.8697555065155,0.01371499081705,72.91291794062514,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,95.0
32,simple,long,14468.0,198.1182107925415,0.0136935451197498,73.02710811955643,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
32,simple,long,14707.0,201.47618746757507,0.0136993395979856,72.99621947813013,NVIDIA GeForce RTX 3060 Ti,6619.0,8192,95.0
32,simple,long,14789.0,202.8821921348572,0.0137184523723617,72.89451993977693,NVIDIA GeForce RTX 3060 Ti,6624.0,8192,95.0
32,moderate,short,4546.0,61.60570931434631,0.0135516298535737,73.79186199778661,NVIDIA GeForce RTX 3060 Ti,7037.0,8192,92.0
32,moderate,short,4421.0,60.14941668510437,0.013605387171478,73.50029715408418,NVIDIA GeForce RTX 3060 Ti,7036.0,8192,93.0
32,moderate,short,3345.0,45.08205962181091,0.0134774468226639,74.19802972758754,NVIDIA GeForce RTX 3060 Ti,6974.0,8192,94.0
32,moderate,short,4323.0,58.53855562210083,0.0135411879764285,73.84876435809907,NVIDIA GeForce RTX 3060 Ti,6962.0,8192,94.0
32,moderate,short,4344.0,58.988882064819336,0.0135793927405201,73.6409955222857,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,94.0
32,moderate,short,4374.0,58.99560809135437,0.0134877933450741,74.14111222019926,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,92.0
32,moderate,short,3642.0,49.21771812438965,0.0135139258990636,73.99774184563874,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,91.0
32,moderate,long,16550.0,227.4735038280487,0.0137446225877975,72.75572636587354,NVIDIA GeForce RTX 3060 Ti,6952.0,8192,94.0
32,moderate,long,16958.0,233.139089345932,0.0137480297998544,72.73769511399996,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,94.0
32,moderate,long,16569.0,227.91244554519653,0.0137553531018888,72.69896981871601,NVIDIA GeForce RTX 3060 Ti,6952.0,8192,93.0
32,complex,short,12602.0,221.09010696411133,0.0175440491163395,56.99938442766067,NVIDIA GeForce RTX 3060 Ti,7027.0,8192,94.0
32,moderate,long,16885.0,232.48822140693665,0.0137689204268247,72.62733525947225,NVIDIA GeForce RTX 3060 Ti,6367.0,8192,93.0
32,moderate,long,16487.0,226.80721879005432,0.0137567306841787,72.69168983224165,NVIDIA GeForce RTX 3060 Ti,6367.0,8192,93.0
32,moderate,long,16701.0,229.59603023529053,0.0137474420834255,72.74080472072961,NVIDIA GeForce RTX 3060 Ti,6366.0,8192,94.0
32,moderate,long,16467.0,228.47495532035828,0.0138747164219565,72.07354511530878,NVIDIA GeForce RTX 3060 Ti,6376.0,8192,94.0
32,moderate,long,16258.0,223.3689489364624,0.0137390176489397,72.78540762899237,NVIDIA GeForce RTX 3060 Ti,6378.0,8192,94.0
32,complex,short,11097.0,151.491801738739,0.0136515996880903,73.25148867882471,NVIDIA GeForce RTX 3060 Ti,6385.0,8192,94.0
32,complex,short,11103.0,151.2778034210205,0.0136249485203116,73.39477272220364,NVIDIA GeForce RTX 3060 Ti,6394.0,8192,93.0
32,complex,short,12299.0,168.26104879379272,0.0136808723305791,73.09475418207259,NVIDIA GeForce RTX 3060 Ti,6393.0,8192,94.0
32,complex,short,11588.0,158.12733435630798,0.0136457830821805,73.28271261367617,NVIDIA GeForce RTX 3060 Ti,6399.0,8192,95.0
32,complex,short,11377.0,155.00174736976624,0.0136241317895549,73.39917254519372,NVIDIA GeForce RTX 3060 Ti,6400.0,8192,93.0
32,complex,long,18704.0,257.1824870109558,0.0137501329667961,72.72656943862286,NVIDIA GeForce RTX 3060 Ti,6399.0,8192,94.0
32,complex,long,17734.0,244.1671776771545,0.0137683082032905,72.63056471680419,NVIDIA GeForce RTX 3060 Ti,6407.0,8192,94.0
32,complex,long,17858.0,245.57202768325809,0.0137513734843352,72.7200087423372,NVIDIA GeForce RTX 3060 Ti,6408.0,8192,92.0
32,complex,long,18028.0,248.0114727020264,0.0137570153484594,72.69018567403033,NVIDIA GeForce RTX 3060 Ti,6416.0,8192,94.0
32,complex,long,18674.0,256.8755958080292,0.0137557885727765,72.69666836687608,NVIDIA GeForce RTX 3060 Ti,6423.0,8192,94.0
32,complex,short,11097.0,155.6083162346935,0.0147630372008067,68.5669505948952,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,11297.0,169.55672995883546,0.0147013887021177,68.7461813354907,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,11497.0,158.46584685388893,0.0149405039816242,69.81530469182039,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,11698.0,183.5650985684155,0.0142409294887458,73.85707767207535,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,11898.0,159.01551762612544,0.0135994791275207,71.09530785486798,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,12098.0,170.00310681239057,0.0138807735661977,73.47733940771305,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,12298.0,193.1709930941514,0.0148228388689954,76.42586555245339,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,12498.0,178.38755010656317,0.015026568554382,70.74958485507253,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,12698.0,189.13473414929464,0.0142677857353952,74.48732949921505,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,12899.0,200.90474483131925,0.0144787129712359,65.24350077350152,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,13099.0,181.9185333611217,0.0143226212317771,63.40616819262299,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,13299.0,202.8453124308225,0.0148088227373492,71.74718844135533,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,13499.0,206.0795212319207,0.0146806464989659,65.77451466448656,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,13699.0,200.8642015049058,0.0145334704428394,72.72061854639247,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,13900.0,189.16543601218112,0.0141632353713076,69.97160798566973,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,14100.0,188.0473552279689,0.0133144870137472,74.28339832295677,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,14300.0,197.6692019602085,0.0139024220244495,74.64570087031647,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,14500.0,216.94149714404804,0.0144215323477694,71.33471257299152,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,14700.0,198.4480210665191,0.0137376934925926,67.94397620785209,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,14900.0,203.76629838754184,0.0139840542652005,68.2732683188977,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,15101.0,198.6669682377326,0.0127307952404058,68.93893184855355,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,15301.0,222.37460752103,0.014035904995346,76.82633814127061,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,15501.0,235.07064990832868,0.0140727107101447,74.50521381012167,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,15701.0,233.42610066343084,0.0138645461230375,76.15463546206962,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,15901.0,223.9440905379212,0.0143958939807575,69.2846880416272,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,16102.0,205.6808920812231,0.0134156992003771,66.20248115268889,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,16302.0,239.4537970419481,0.0148757711762846,70.67869746511947,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,16502.0,234.65042934044743,0.0145586775623896,70.08505138714962,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,16702.0,245.3458101242718,0.0141015591250736,71.34563041777935,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,16902.0,246.65347100721343,0.014350258472372,76.94307574408919,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,17103.0,223.1681056247931,0.013457546753284,74.76364680823302,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,17303.0,230.0623941311272,0.0141398253041966,63.90651688374735,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,17503.0,242.47486230955005,0.0146080021257479,75.2030544655298,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,17703.0,239.43527444469345,0.0129642867663958,68.0244884578151,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,17903.0,230.12134793995287,0.0138945499651856,72.0909595026874,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,18103.0,218.87535740832027,0.0125279989761121,67.36133534109453,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,18304.0,220.40960399858488,0.0127597325063177,71.42578070540648,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,18504.0,255.4139232951222,0.0142105626188494,67.32860693167682,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,complex,short,18704.0,304.05623462084,0.0148663648218364,78.7224657775909,NVIDIA GeForce RTX 3060 Ti,6459.0,8192,94.0
32,moderate,short,3345.0,41.81487496602117,0.0128777421516129,69.65963110843923,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,3745.0,49.5198986340202,0.013289828442358,72.83402042357024,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,4146.0,58.325704969079126,0.0146407555184956,75.12442274999633,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,4546.0,57.2630435919525,0.0120777561506623,73.53880849181841,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,4947.0,75.30333902980541,0.0143842385549587,76.32984530727572,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,5347.0,76.98469249021211,0.0130837921869973,72.6665781765409,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,5747.0,89.37517111868051,0.0138714566767573,76.99863756927728,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,6148.0,86.43432960835761,0.0132817124309574,73.45870847705599,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,6548.0,94.08123824383088,0.0134098583565632,72.0266145170068,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,6948.0,96.1535524414948,0.0149390502936326,72.42105409562062,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,7349.0,102.49293435563288,0.0142168704901948,67.26306644110008,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,7749.0,115.45469817027784,0.0141984838484059,71.71293876946736,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,8150.0,118.84329256489946,0.0149087951501596,73.76292770804397,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,8550.0,106.8004166714891,0.012463270865451,73.68152493515379,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,8950.0,119.43532121601916,0.0134784733722442,75.8727106988719,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,9351.0,131.14028425554892,0.0141326962702873,76.2735072303477,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,9751.0,129.91844332898384,0.0131931272295756,77.69188575820208,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,10152.0,143.17396644976492,0.0129093308409025,68.60915103996314,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,10552.0,149.9711031002401,0.0139675179456155,67.17179395924825,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,10952.0,139.16470449566393,0.0133342865575481,74.5722736535896,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,11353.0,150.40996409635773,0.0132149146016616,77.45374712873993,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,11753.0,142.22322739854874,0.0123900247380952,72.79989388453035,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,12153.0,166.8189475963066,0.0135541360897399,71.13114943880073,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,12554.0,175.02513925680535,0.0134533127042431,81.048754744109,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,12954.0,184.2137234970041,0.0135984175081815,76.56879013143015,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,13355.0,184.36526757891104,0.0140289686195816,75.14963058026089,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,13755.0,184.1425260088407,0.0141230473845154,69.99365249082652,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,14155.0,168.5878204060787,0.0129862606716107,75.6984077171503,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,14556.0,212.8459136997427,0.0145951836781188,69.56439159551002,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,14956.0,189.27565028373664,0.0140151870788452,66.16612289138622,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,15356.0,245.80778946949573,0.0145043196488229,69.4745469736297,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,15757.0,213.15023149259167,0.0128663194664583,68.82176866422115,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,16157.0,209.8245369976179,0.0124894794121078,79.52101375242988,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,16558.0,230.65882413596373,0.0136791515447198,74.10560750630299,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
32,moderate,short,16958.0,227.7081367573121,0.0140435534489132,72.92155369375848,NVIDIA GeForce RTX 3060 Ti,6773.0,8192,93.0
128,simple,short,7746.0,105.00113821029665,0.0135555303653881,73.77062889057721,NVIDIA GeForce RTX 3060 Ti,6710.0,8192,94.0
128,simple,short,8164.0,110.78572535514832,0.0135700300533008,73.69180437126245,NVIDIA GeForce RTX 3060 Ti,6710.0,8192,93.0
128,simple,short,8967.0,121.30939269065856,0.0135284256374103,73.9184312204582,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,92.0
128,simple,short,8306.0,112.6467583179474,0.0135620946686669,73.73492254926835,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,93.0
128,simple,short,8645.0,116.9163248538971,0.0135241555643605,73.9417699863822,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,short,8333.0,113.05676317214966,0.0135673542748289,73.70633800395895,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
128,simple,short,9133.0,123.37297797203064,0.0135084832992478,74.02755571054225,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,short,8693.0,117.86905264854433,0.0135590765729373,73.751335101677,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8761.0,118.84279346466064,0.0135649804205753,73.71923651900012,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8356.0,113.38400030136108,0.0135691718886262,73.69646491383928,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8684.0,117.64883756637572,0.0135477703323785,73.81288399981526,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,short,8687.0,117.26432991027832,0.0134988292748104,74.08049836336954,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8796.0,118.50884938240053,0.013473038811096,74.22230530327192,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8609.0,116.22613430023192,0.0135005383087736,74.07112050858962,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,90.0
128,simple,short,9398.0,127.10624241828918,0.0135248183037124,73.93814671251529,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8381.0,113.06626081466676,0.0134907840132044,74.12467644736007,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,91.0
128,simple,short,8629.0,117.42915153503418,0.0136086628270986,73.48260535992715,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
128,simple,short,8451.0,114.23018288612366,0.0135167652214085,73.98219793121422,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8818.0,119.05894160270692,0.0135018078478914,74.0641557979339,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,short,8001.0,108.36726093292236,0.0135442145897915,73.83226198687899,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8989.0,121.69766998291016,0.0135385103997007,73.86336978565254,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8765.0,118.4644536972046,0.0135156250652828,73.98843894898093,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8203.0,110.98514747619627,0.0135298241467994,73.91079064664352,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,short,8937.0,120.7736954689026,0.0135138967739624,73.9979013253026,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,91.0
128,simple,short,8345.0,112.95768022537231,0.0135359712672704,73.87722537635439,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
128,simple,short,8824.0,119.14117455482484,0.0135019463457417,74.0633960758838,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8391.0,113.5585958957672,0.0135333805143328,73.89136800970931,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8478.0,114.42418575286864,0.0134966012919165,74.09272737418151,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
128,simple,short,8662.0,117.15318393707275,0.0135249577392141,73.9373844474656,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,91.0
128,simple,short,8843.0,119.9076886177063,0.0135596164896196,73.74839847170725,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,9121.0,123.3956973552704,0.0135287465579728,73.91667777312846,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,90.0
128,simple,short,9184.0,123.9753484725952,0.0134990579782878,74.07924327819192,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,short,8592.0,116.20238614082336,0.0135244862826842,73.93996186608015,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,9060.0,122.25419545173644,0.0134938405575868,74.10788616720077,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8712.0,117.93619108200072,0.0135372120158403,73.8704541843527,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
128,simple,short,8720.0,118.51019167900084,0.013590618311812,73.58016957410018,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8569.0,115.77818608283997,0.0135112832399159,74.01221499418578,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8276.0,111.90357041358948,0.0135214560673742,73.95653212325895,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8832.0,119.17054224014282,0.0134930414674074,74.11227501342127,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
128,simple,short,8583.0,115.78457593917848,0.013489989041032,74.12904465365614,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8675.0,117.30307149887084,0.0135219678961234,73.95373274674658,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,short,8863.0,119.6879541873932,0.0135042259040272,74.05089392808375,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,90.0
128,simple,short,9211.0,124.42412996292114,0.0135082108308458,74.0290488890291,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,short,8378.0,113.46918177604675,0.0135437075407074,73.83502611780169,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,8088.0,109.68067717552184,0.0135609145864888,73.74133902416361,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,94.0
128,simple,short,9039.0,122.451730966568,0.0135470440277207,73.81684136803133,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,94.0
128,simple,short,9290.0,125.68357491493224,0.0135289101092499,73.91578419286569,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,92.0
128,simple,short,8097.0,109.56692147254944,0.0135317922036,73.90004109980035,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,short,9227.0,125.0871856212616,0.013556647406661,73.76455033481581,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,90.0
128,simple,short,8404.0,114.02284526824953,0.013567687442676,73.70452807267523,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,long,56292.0,769.9329752922058,0.0136774848165317,73.11285762067276,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,95.0
128,simple,long,58316.0,798.0389668941498,0.0136847343249562,73.07412597527322,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,56948.0,779.3821761608124,0.0136858568546887,73.06813235134818,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,57170.0,782.630295753479,0.0136895276500521,73.04853940641215,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,95.0
128,simple,long,57633.0,788.9137632846832,0.0136885770875138,73.05361204505043,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,92.0
128,simple,long,57800.0,791.3292138576508,0.0136908168487482,73.0416607750784,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,56631.0,775.022552728653,0.0136854823811808,73.07013170212527,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
128,simple,long,57251.0,783.1563286781311,0.0136793475865597,73.10290155815053,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,long,57770.0,790.6326205730438,0.0136858684537483,73.06807042457822,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,57981.0,795.2971649169922,0.0137165134253805,72.90482420624707,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,long,56839.0,777.825742483139,0.0136847189866665,73.0742078791923,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,57895.0,792.4151203632355,0.013687108046692,73.06145290799283,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,57088.0,780.8991568088531,0.0136788669564331,73.10547015224128,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
128,simple,long,57174.0,781.7771594524384,0.0136736481521747,73.13337222597426,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,57816.0,791.0330572128296,0.0136819056526364,73.08923372142266,NVIDIA GeForce RTX 3060 Ti,6657.0,8192,94.0
128,simple,long,57707.0,789.9858002662659,0.013689600919581,73.04814843576906,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,92.0
128,simple,long,57287.0,783.6751971244812,0.0136798086324031,73.10043779642598,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,57718.0,789.8357970714569,0.0136843930328746,73.0759484617006,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
128,simple,long,57682.0,789.992173910141,0.0136956446362841,73.01591320138968,NVIDIA GeForce RTX 3060 Ti,6619.0,8192,92.0
128,simple,long,56978.0,779.1831510066986,0.0136751579733703,73.12529785376502,NVIDIA GeForce RTX 3060 Ti,6624.0,8192,94.0
128,simple,long,57315.0,784.1066677570343,0.0136806537164273,73.09592222184725,NVIDIA GeForce RTX 3060 Ti,6619.0,8192,94.0
128,moderate,short,15409.0,207.87512016296387,0.0134905003675101,74.12623496222204,NVIDIA GeForce RTX 3060 Ti,7037.0,8192,94.0
128,moderate,short,15980.0,215.1359097957611,0.0134628228908486,74.27862700918031,NVIDIA GeForce RTX 3060 Ti,6962.0,8192,95.0
128,moderate,short,16843.0,227.1306569576264,0.0134851663573963,74.15555533369607,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,91.0
128,moderate,short,16199.0,218.1804177761078,0.0134687584280577,74.24589321587548,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,94.0
128,moderate,short,15645.0,210.57066535949707,0.0134592946858099,74.29809832860646,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,94.0
